,id,Asteroid Name,Potentially Hazardous,Miss Distance (miles),Orbiting Body,Close Approach Velocity (mph),Date,Max Diameter (meters)
1128,2283729,283729 (2002 UX),False,35716669.8201395732,Earth,22478.9301443968,1900-07-19,1361.5700153859
1129,2284114,284114 (2005 TZ51),False,36202418.3414095668,Earth,11700.695031502,1912-12-08,1527.7066840872
1130,2284422,284422 (2006 YD),False,34296759.2121630444,Earth,62014.7810829045,1910-01-29,1959.0250023331
1131,2285110,285110 (1995 MA1),False,41091439.4248033224,Earth,28611.6527346902,1953-07-23,2198.0622050566
1132,2285179,285179 (1996 TY11),False,29731699.2820444652,Earth,31671.6606262026,1903-06-09,805.452583346
1133,2285263,285263 (1998 QE2),True,115626869.3244045544,Juptr,9876.0410808758,1905-08-24,2079.8881414182
1134,2285331,285331 (1999 FN53),False,40194619.9627842342,Earth,42523.8741229657,1903-07-13,1342.8885744257
1135,2285339,285339 (1999 JR6),False,21691617.3055481862,Earth,53400.1641208602,1903-04-08,1438.9310322802
1136,2285540,285540 (2000 GU127),False,35160892.521866966,Earth,42674.7591911914,1902-09-07,1111.8340719346
1137,2285567,285567 (2000 OM),False,12748096.8745019442,Earth,37932.0937036246,1900-07-05,1180.4292945151
1138,2285571,285571 (2000 PQ9),False,6581507.6559174312,Earth,20275.2693218798,1908-07-18,1106.7256583997
1139,2285625,285625 (2000 RD34),False,44361717.459073291,Earth,4020.7029714319,1901-11-02,1556.108871884
1140,2285638,285638 (2000 SO10),False,44891202.4864862162,Earth,48263.8213435035,1902-08-17,1762.1382517555
1141,2285818,285818 (2001 BZ39),False,22039355.1131831696,Earth,13497.744598566,1913-11-15,1004.7082739702
1142,2285838,285838 (2001 FA1),False,24381790.521783804,Earth,40894.4875016264,1908-03-12,1513.7005850198
1143,2285944,285944 (2001 RZ11),False,10665691.7058651502,Earth,65015.2181293614,1907-08-13,2716.6893408911
1144,2285990,285990 (2001 SK9),False,39343298.2219731984,Earth,66937.9804016234,1908-01-26,1527.7066840872
1145,2286079,286079 (2001 TW1),False,39127235.0371423308,Earth,69281.9285140535,1900-10-18,824.2139841524
1146,2286080,286080 (2001 TX1),True,3236046.7798430506,Venus,34383.987440984,1901-05-22,335.768521834
1147,2288592,288592 (2004 JW20),False,44688307.3932465668,Earth,30628.7570526461,1900-06-26,398.1438198091
1148,2288807,288807 (2004 RW164),False,18793359.9891836452,Earth,51644.6323307665,1907-03-17,1207.9250249602
1149,2288914,288914 (2004 SX),False,41358883.9685830124,Earth,14207.2182737302,1902-01-30,875.0643251557
1150,2289227,289227 (2004 XY60),False,19899062.450710743,Earth,60455.0763019067,1900-12-25,1028.1109360402
1151,2289315,289315 (2005 AN26),True,31290386.7825913786,Earth,53445.9446920486,1905-07-27,1180.4292945151
1152,2290772,290772 (2005 VC),True,19408012.5575731828,Earth,27949.0996775501,1902-02-19,1905.6361323292
1153,2292165,292165 (2006 SC6),False,45753650.340106907,Earth,64955.3982473843,1904-03-18,1386.8834919048
1154,2292220,292220 (2006 SU49),True,15098388.3686820238,Earth,22566.461633752,1900-12-28,748.2383760735
1155,2293054,293054 (2006 WP127),False,10036831.019144544,Earth,56306.8088387017,1900-01-06,1196.850701766
1156,2293726,293726 (2007 RQ17),False,12011201.462755242,Earth,22678.3115490811,1900-05-28,176.2138251755
1157,2294739,294739 (2008 CM),True,27385284.9745326456,Earth,57921.4919648582,1914-01-10,2312.2776360114
1158,2296318,296318 (2009 EN2),False,35175287.379116708,Earth,62440.7639617032,1902-07-28,1318.3780956475
1159,2297274,297274 (1996 SK),True,104990706.1178982344,Juptr,17967.2032322207,1902-03-16,2443.6554919
1160,2297300,297300 (1998 SC15),True,25819021.5386144098,Earth,47940.9645724507,1904-04-22,824.2139841524
1161,2297418,297418 (2000 SP43),True,21498892.2188799982,Earth,22855.9472225242,1900-11-17,1175.0057145608
1162,2299582,299582 (2006 GQ2),False,40241405.6982313838,Earth,36516.8635992174,1901-12-01,1374.1684676237
1163,2301011,301011 (2008 JO),False,22558364.2629449904,Earth,27457.5118697496,1900-12-01,1241.766612574
1164,2301844,301844 (1990 UA),True,22153325.4103588478,Earth,27695.9309894075,1900-07-26,679.2661592667
1165,2302010,302010 (2000 SH8),False,30820264.3089260164,Earth,72577.9374412675,1900-03-22,1037.6239294056
1166,2302156,302156 (2001 SF286),False,43606488.3551180476,Earth,40198.1916089019,1901-10-07,946.324270793
1167,2302169,302169 (2001 TD45),True,26947374.7087099784,Earth,45254.3400794969,1900-10-26,591.6160926106
1168,2302311,302311 (2002 AA),False,40376142.6849951054,Earth,49755.0828398318,1901-01-08,787.1182441607
1169,2302523,302523 (2002 KH3),False,143093402.9532709808,Juptr,12355.1085603683,1907-01-22,1778.4431162503
1170,2302591,302591 (2002 QE7),False,27159046.382397988,Earth,9434.1821188051,1904-07-23,673.0386096861
1171,2302800,302800 (2003 AA),False,30527084.7643436144,Earth,27124.8312366743,1919-01-07,688.7156928262
1172,2302830,302830 (2003 FB),False,6138966.3225442634,Mars,30698.1209730002,1901-07-01,1028.1109360402
1173,2302831,302831 (2003 FH),True,12747805.1884782968,Earth,55151.1979951579,1900-04-08,891.332985597
1174,2302871,302871 (2003 HA22),False,17779705.0067026378,Earth,13201.96116223,1908-06-26,772.7517171183
1175,2303174,303174 (2004 FH11),False,45281750.709455695,Earth,21030.9256302498,1909-05-27,2679.4149657539
1176,2303248,303248 (2004 QV16),False,40788773.1824837844,Earth,42875.0142887132,1903-05-27,1472.4480417076
1177,2303250,303250 (2004 RU10),False,33403228.7310630094,Earth,64969.6788411186,1901-11-02,1548.9592010621
1178,2303262,303262 (2004 RJ84),False,19452244.0254963226,Earth,23514.5786974508,1902-01-20,1101.640715893
1179,2303449,303449 (2005 BE2),False,15626905.0196903634,Earth,29819.9355703356,1902-07-25,1312.3206985251
1180,2303450,303450 (2005 BY2),True,29206825.7549848776,Earth,12852.8318042448,1905-01-13,461.3600428879
1181,2303933,303933 (2005 VQ),False,39481492.5883941228,Earth,24027.1398541738,1900-01-20,916.3048362514
1182,2304088,304088 (2006 HX5),False,31422381.2942106822,Earth,25776.3353248748,1910-11-19,859.0926012318
1183,2304153,304153 (2006 OU10),False,36834399.1083497242,Earth,45902.3769428528,1947-03-03,1621.9593991982
1184,2304293,304293 (2006 SQ78),False,28999597.833602698,Earth,56767.8048006537,1902-03-24,1052.0587161372
1185,2304330,304330 (2006 SX217),True,24465352.539374765,Earth,33813.6687391469,1900-03-27,986.3702813054
1186,2304640,304640 (2006 WW1),False,25315031.3885661374,Earth,25806.7243044465,1904-02-29,879.1034385607
1187,2305090,305090 (2007 VQ4),False,184775641.6035640838,Juptr,14676.9072768771,2011-03-01,3373.1835891292
1188,2306367,306367 Nut (5025 P-L),False,28667675.3966624262,Earth,36184.5807977356,1902-12-17,4385.7106837069
1189,2306383,306383 (1993 VD),True,2221603.7738122588,Earth,36474.2888598299,1901-10-23,299.2540100804
1190,2306431,306431 (1998 SR49),False,28045358.9009356066,Earth,36373.9224778155,1924-10-28,1836.7074128054
1191,2306462,306462 (1999 RC32),False,7717669.2066728058,Mars,40859.8611124372,1947-04-20,1116.966064835
1192,2306523,306523 (1999 XR35),False,181823228.9596792296,Juptr,5702.2973646647,1914-09-05,1185.8779085771
1193,2306595,306595 (2000 GG147),False,45048608.996073543,Earth,32106.427354883,1908-11-26,1066.694310755
1194,2307005,307005 (2001 XP1),True,41089057.0046778648,Earth,68605.6028009648,1938-06-04,1399.716166857
1195,2307070,307070 (2002 AV31),False,45114763.6167671722,Earth,44486.3661018185,1983-07-31,442.6291165029
1196,2307161,307161 (2002 DY3),False,13548229.5075621268,Earth,29285.1893088553,1900-03-09,1270.6910726951
1197,2307493,307493 (2002 XP90),False,38827931.350262295,Earth,38648.7738502996,1900-08-26,1132.5046106177
1198,2307564,307564 (2003 FQ6),False,17754249.1800720856,Earth,2497.8995499066,1902-08-15,403.6825520651
1199,2307918,307918 (2004 EU9),False,32867141.1178189684,Earth,36399.5985565242,1900-03-08,941.9763057186
1200,2308041,308041 (2004 TN),False,14570284.1532893256,Earth,28002.0625744287,1901-04-27,941.9763057186
1201,2308043,308043 (2004 TH10),False,41359927.2580716534,Earth,42300.0289768053,1902-11-18,1169.6070536928
1202,2308127,308127 (2004 XM130),False,26341288.9009234978,Earth,34239.4324664397,1909-01-31,1870.8543530587
1203,2308242,308242 (2005 GO21),True,44061648.169583878,Earth,53603.395857017,1900-12-25,3296.4005564144
1204,2308635,308635 (2005 YU55),True,27778368.9668207402,Earth,14971.7371267563,1900-04-14,246.6266357777
1205,2308899,308899 (2006 SL198),False,42263320.266528063,Earth,21413.2844836884,1907-09-18,1219.1018176054
1206,2309203,309203 (2007 GG),False,146660352.1195171622,Juptr,9761.7573294784,1901-03-05,1667.4006972752
1207,2309214,309214 (2007 LL),False,35661689.9839156206,Earth,35885.017569359,1904-05-06,469.9373664779
1208,2309662,309662 (2008 EE),False,24887758.2508312428,Earth,28215.1633605379,1900-11-03,631.0154296359
1209,2309728,309728 (2008 JF),False,24075485.5802118796,Earth,23683.0052432508,1908-07-10,1406.1769631325
1210,2310402,310402 (1999 EE5),False,22259788.0017248076,Earth,37334.6633874632,1902-03-17,1111.8340719346
1211,2310442,310442 (2000 CH59),True,41654556.9782967196,Earth,35022.431648619,1900-10-03,616.6517648376
1212,2310560,310560 (2001 QL142),True,5272415.5855583446,Venus,53811.9091043998,1900-04-23,1636.96720474
1213,2310737,310737 (2002 QG24),False,25537899.6448603306,Earth,14463.5234662119,1905-05-17,1541.8423799937
1214,2310842,310842 (2003 AK18),False,10805327.8168371346,Venus,39147.3391729982,1901-01-19,642.7468823564
1215,2311044,311044 (2004 BB103),True,37967468.084508543,Earth,80180.8375710464,1903-12-21,2249.2616510316
1216,2311066,311066 (2004 DC),True,36796320.3294522408,Earth,35604.4252836257,1914-04-10,1306.2911326144
1217,2311321,311321 (2005 NP1),False,8047183.3167044878,Mars,39108.0373042547,1901-10-24,1127.3012245845
1218,2311554,311554 (2006 BQ147),False,16599056.3502620428,Earth,43844.0158612875,1900-02-20,1061.7932955836
1219,2311555,311555 (2006 BA148),False,39263107.674283535,Earth,64022.9602155514,1903-05-31,1270.6910726951
1220,2311925,311925 (2007 BF72),False,28337651.2009408998,Earth,6789.3285179953,1903-11-11,669.9462781683
1221,2312070,312070 (2007 TA19),True,40980139.589909154,Earth,47473.8413651144,1901-03-23,779.9019007224
1222,2312473,312473 (2008 SX245),False,42398359.9452828624,Earth,5544.120419283,1904-12-30,1253.2565375739
1223,2312942,312942 (1995 EK1),False,45889343.321561855,Earth,89059.1931035491,1906-03-11,2013.9096308356
1224,2312956,312956 (1997 CZ3),False,10430809.841203517,Venus,29722.9985182065,1903-03-01,751.6920874957
1225,2313276,313276 (2002 AX1),False,8455213.1617823894,Merc,81542.9155160334,1902-09-19,633.9280645215
1226,2313538,313538 (2002 YB12),False,10705293.1752295584,Venus,29862.5177410266,1900-06-14,1191.3516722989
1227,2313548,313548 (2003 BL1),False,34814059.6575945538,Earth,25802.9261913609,1900-01-28,805.452583346
1228,2313552,313552 (2003 BX33),False,12668083.7887415154,Earth,35674.7162860299,1900-01-02,376.7384778715
1229,2313809,313809 (2004 BH41),False,45797684.6022876178,Earth,37531.3709158907,1901-12-25,812.9053443399
1230,2314079,314079 (2005 CV25),False,31812818.8161107956,Earth,37779.1420410944,1901-07-05,698.296682492
1231,2314082,314082 Dryope (2005 CZ36),True,4168775.6181591942,Earth,29491.4233761394,1908-07-13,1879.4898243938
1232,2314212,314212 (2005 NJ1),True,33199123.5949143356,Earth,61301.1968875893,1900-01-26,1148.2593191046
1233,2315020,315020 (2007 BG49),False,6491019.3710832818,Mars,20247.2749324657,1990-05-26,1052.0587161372
1234,2315098,315098 (2007 EX),False,7101116.9376583686,Venus,50300.2242981298,1902-01-25,2654.8499416927
1235,2315508,315508 (2008 AB31),False,44093055.1570526786,Earth,33202.4048349316,1931-07-08,557.2370427654
1236,2316695,316695 (1996 TE9),False,23947333.6106319398,Earth,26454.7581978653,1900-10-05,972.8367736878
1237,2317212,317212 (2002 CW46),False,7448818.9944903644,Mars,19992.6835452256,1956-09-15,968.3669947276
1238,2317255,317255 (2002 DJ5),True,4323120.8327786842,Earth,38532.4426675127,1901-03-29,631.0154296359
1239,2317643,317643 (2003 FH1),False,42179979.9392388314,Earth,55413.7304838126,1903-08-09,1259.0413069164
1240,2317685,317685 (2003 NO4),False,45756615.21201718,Earth,37045.3379928413,1940-08-10,1355.3141694186
1241,2318050,318050 (2004 FC32),False,44642238.5980443534,Earth,10593.6256749576,1988-05-05,1004.7082739702
1242,2318160,318160 (2004 QZ2),False,40362132.534644075,Earth,23960.0331486277,1953-11-16,1247.4983468323
1243,2318411,318411 (2005 AH14),False,38352172.3711619944,Earth,53855.1338485875,1910-03-24,2249.2616510316
1244,2318450,318450 (2005 EJ),False,8138447.6616761894,Mars,14175.0809981673,1900-06-16,567.5968528656
1245,2319988,319988 (2007 DK),False,36129849.4540521972,Earth,39879.1668537841,1903-07-09,772.7517171183
1246,2320378,320378 (2007 UR3),False,41781941.4024909368,Earth,9385.1185592823,1901-03-27,323.623446563
1247,2322652,322652 (1999 JO8),False,17644369.7005980166,Earth,32638.779051666,1904-06-20,2399.0537526223
1248,2322705,322705 (2000 DK8),False,13885023.8791374064,Earth,38556.8406935412,1900-02-06,820.4270648822
1249,2322756,322756 (2001 CK32),False,16923406.3748560396,Earth,25220.8850925023,1901-03-22,847.3054088524
1250,2322763,322763 (2001 FA7),False,37390010.3689616542,Earth,34678.8954643092,1907-01-18,2148.0282007576
1251,2322775,322775 (2001 HA8),False,159719595.3156526064,Juptr,7090.3182342161,1907-10-21,2089.4884688815
1252,2322966,322966 (2002 KF4),False,59014141.8058317434,Juptr,18447.5707679176,1906-06-15,2344.4446221362
1253,2323179,323179 (2003 HR32),False,34482471.67564427,Earth,71749.7710376516,1901-12-17,1412.6675810887
1254,2323300,323300 (2003 UD22),False,42819275.9934702872,Earth,19230.2439149345,1902-02-12,701.5198735305
1255,2325102,325102 (2008 EY5),False,8013250.5898485388,Earth,28742.9075218487,1900-02-27,549.5914639134
1256,2325395,325395 (2009 CQ5),True,41053738.464779326,Earth,40162.7543293899,1902-02-10,1932.1461716397
1257,2325769,325769 (2010 LY63),False,22800551.5058090024,Earth,20298.9964316315,1913-08-18,1577.756502649
1258,2326290,326290 Akhenaten (1998 HE3),True,814206.922917353,Moon,30293.8619102103,1900-05-10,255.882142717
1259,2326291,326291 (1998 HM3),False,31247084.6682254656,Earth,43654.0850660963,1902-04-25,941.9763057186
1260,2326302,326302 (1998 VN),False,21813071.5955074722,Earth,35243.2813789115,1900-11-07,455.0299457903
1261,2326332,326332 (2000 GS146),False,28030284.202103103,Earth,51145.293988823,1902-10-31,1361.5700153859
1262,2326354,326354 (2000 SJ344),False,29767262.946403426,Earth,14822.9761883249,1900-03-30,165.2113875797
1263,2326386,326386 (2001 OA14),False,24188813.943182483,Earth,42823.6330625326,1901-08-19,1142.9835467611
1264,2326388,326388 (2001 QD96),False,22092021.5489676196,Earth,36250.1151752963,1907-03-26,1247.4983468323
1265,2326683,326683 (2002 WP),False,20793802.3054379992,Earth,23949.0171111497,1906-12-05,1185.8779085771
1266,2326732,326732 (2003 HB6),False,39071972.9870913622,Earth,37388.9306068075,1919-09-03,1762.1382517555
1267,2326742,326742 (2003 QN47),False,29114533.1607739458,Earth,43753.3017099703,1900-09-15,1393.285055244
1268,2326777,326777 (2003 SV222),False,25558668.8349595554,Earth,22984.6102812457,1906-06-08,1659.7396869634
1269,2326946,326946 (2004 EN20),False,32571566.2415496554,Earth,46386.2966595631,1906-10-07,1191.3516722989
1270,2327140,327140 (2005 EE224),False,32363874.3312618268,Earth,28538.4604599659,1922-04-24,625.2302454035
1271,2328059,328059 (2007 UB6),False,38362409.2687314534,Earth,17981.1830179043,1900-10-26,698.296682492
1272,2329275,329275 (1999 VP6),False,45009326.6997646164,Earth,46024.2361030028,1902-06-05,572.8487618827
1273,2329291,329291 (2000 JB6),False,40724782.2197217724,Earth,16868.3181622506,1907-07-25,855.1454292727
1274,2329338,329338 (2001 JW2),False,46204842.438245014,Earth,59001.153048275,1906-05-28,835.6799428155
1275,2329340,329340 (2001 LM5),False,28749153.2893093836,Earth,14349.3378298011,1900-11-17,820.4270648822
1276,2329343,329343 (2001 QG96),False,24035978.0798717568,Earth,27400.4856292166,1905-09-16,557.2370427654
1277,2329390,329390 (2001 YP2),False,42051389.0416385402,Earth,35527.0658925719,1916-08-03,801.7518648824
1278,2329395,329395 (2002 AC),False,11506317.8958643424,Earth,52111.5732196638,1914-06-03,1659.7396869634
1279,2329437,329437 (2002 OA22),True,43979032.1725261596,Earth,45594.0953293732,1905-06-20,779.9019007224
1280,2329520,329520 (2002 SV),False,17352318.4071109396,Earth,26356.9746347696,1904-09-12,631.0154296359
1281,2329571,329571 (2002 VC92),False,36297616.0369475136,Earth,45179.3222010985,1905-11-24,950.6923051623
1282,2329614,329614 (2003 KU2),True,15145700.5500408738,Earth,39802.0612778256,1902-11-09,1644.5231020497
1283,2329669,329669 (2003 UD8),False,142935972.9444558972,Juptr,6874.4926932868,1920-08-27,2704.2072871842
1284,2329713,329713 (2003 WO7),False,23010962.745245555,Earth,9340.1124627317,1905-08-20,990.9231596608
1285,2329770,329770 (2004 JA),False,22414941.085958663,Earth,43450.6282767745,1903-05-01,1534.7582577479
1286,2329774,329774 (2004 LE),False,136420339.3407228454,Juptr,26120.1749031995,1911-04-01,2679.4149657539
1287,2329915,329915 (2005 MB),False,7438295.3003726536,Venus,84698.0053402441,1903-07-22,2322.9506246446
1288,2330233,330233 (2006 KV86),True,21842072.3103909956,Earth,53792.6504423573,1920-11-13,1023.3871953728
1289,2330659,330659 (2008 GG2),False,44841920.971308192,Earth,12067.0732659462,1958-05-23,149.9822894641
1290,2330809,330809 (2008 VK14),False,33464261.942329488,Earth,54090.9508153614,1901-05-25,820.4270648822
1291,2330825,330825 (2008 XE3),False,138631574.8146382836,Juptr,6582.9809844522,1909-07-13,3119.1767052261
1292,2331471,331471 (1984 QY1),False,12123538.1917785986,Venus,92267.7894482677,1902-06-28,4571.3026859041
1293,2331509,331509 (1999 YA),False,39514281.094347276,Earth,41612.2308443415,1912-07-18,1288.3681463596
1294,2331510,331510 (2000 AE6),False,28083456.4197235796,Earth,8965.1634813587,1905-10-27,1754.0419619197
1295,2331769,331769 (2003 BQ35),False,20441310.8866134654,Earth,19972.9577322269,1905-08-22,616.6517648376
1296,2331792,331792 (2003 MT2),False,41044969.8878258624,Earth,30620.4150433289,1915-07-11,3698.6222570682
1297,2331876,331876 (2004 CL),True,17697228.638561112,Earth,51811.021433957,1905-01-28,459.2402860401
1298,2331963,331963 (2004 XK35),False,27669199.4744973186,Earth,38213.1880701061,1922-06-28,1745.9828711568
1299,2331990,331990 (2005 FD),False,21911864.2824778242,Earth,38636.5199841405,1908-04-18,663.8041737711
